Título;Sala;Fecha;Hora;Más información;Programa;Precio;Imagen
OCNE. Sinfónico 21;Sala Sinfónica;2025-04-25;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3;"Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Pequeños Cantores de la ORCAM Juanjo Mena Director Steven Isserlis Violonchelo

James McMillan Timotheus, Bacchus and Cecilia Robert Schumann Concierto para violonchelo y orquesta en La menor, op. 129 Wolfgang Amadeus Mozart Sinfonía núm. 40 en Sol menor, K.550";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3/@@images/0b05bc87-c76f-4a36-84a9-ae5334fe0b95.jpeg
CNDM. Sara Johnson Huidobro & Víctor Baena;Sala Sinfónica;2025-04-26;12:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-sara-johnson-huidobro-victor-baena;"
Sara Johnson Huidobro, órgano Víctor Baena, órgano Programa ""Freestyle. Formas libres entre el Barroco y el siglo XX"" VÍCTOR BAENA Johann Sebastian Bach (1685-1750) Preludio y fuga en sol mayor, BWV 541 (1733) Heinrich Scheidemann (ca. 1595-1663) Canzona en sol mayor, WV 74 Jehan Alain (1911-1940) Aria, JA 138 (1938) Maurice Duruflé (1902-1986) Toccata de la Suite para órgano, op. 5 (1933) SARA JOHNSON HUIDOBRO Olivier Messiaen (1908-1992) Combat de la mort et de la vie, de Les corps glorieux (1939) J. S. Bach Fantasía y fuga en sol menor, BWV 542 (ca. 1720-1725)";6 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-sara-johnson-huidobro-victor-baena/@@images/cb98778d-9498-49dc-a7b5-4bc59a271736.jpeg
OCNE. Sinfónico 21;Sala Sinfónica;2025-04-26;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3;"Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Pequeños Cantores de la ORCAM Juanjo Mena Director Steven Isserlis Violonchelo

James McMillan Timotheus, Bacchus and Cecilia Robert Schumann Concierto para violonchelo y orquesta en La menor, op. 129 Wolfgang Amadeus Mozart Sinfonía núm. 40 en Sol menor, K.550";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3/@@images/0b05bc87-c76f-4a36-84a9-ae5334fe0b95.jpeg
UAM. Conjunto Washington. Ritmos de Moda en la España de los Años 20;Sala de Cámara;2025-04-26;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/uam-conjunto-washington-ritmos-de-moda-en-la-espana-de-los-anos-20;Conjunto Washington Ritmos de moda de la España de los Años 20: charlestón, fox-trot, pasodobles, marchas y otros ritmos de la época (recuperados de los archivos de la Biblioteca Nacional de España);40, 30 y 25 €;https://www.auditorionacional.mcu.es/es/programacion/uam-conjunto-washington-ritmos-de-moda-en-la-espana-de-los-anos-20/@@images/4b12ceb5-a3a6-4da1-b4da-bb15868a38e2.jpeg
OCNE. Sinfónico 21;Sala Sinfónica;2025-04-27;11:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3;"Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Pequeños Cantores de la ORCAM Juanjo Mena Director Steven Isserlis Violonchelo

James McMillan Timotheus, Bacchus and Cecilia Robert Schumann Concierto para violonchelo y orquesta en La menor, op. 129 Wolfgang Amadeus Mozart Sinfonía núm. 40 en Sol menor, K.550";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-21-3/@@images/0b05bc87-c76f-4a36-84a9-ae5334fe0b95.jpeg
CNDM. Accademia Bizantina;Sala Sinfónica;2025-04-27;18:00:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-accademia-bizantina-3;"ACCADEMIA BIZANTINA: ""IL GIUSTINO"" (A. VIVALDI) OTTAVIO DANTONE, clave y dirección DELPHINE GALOU, contralto (Giustino) EM?KE BARÁTH, soprano (Arianna) SOPHIE RENNERT, mezzosoprano (Anastasio) MARIE LYS, soprano (Leocasta) EMILIANO GONZÁLEZ TORO, tenor (Vitaliano) ALESSANDRO GIANGRANDE, contratenor (Andronico, Polidarte, voz de Vitaliano) CARLOTTA COLOMBO, soprano (Amanzio) Antonio Vivaldi (1678-1741) IL Giustino, RV 717 (1724 )";50, 40, 32, 24 y 18 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-accademia-bizantina-3/@@images/7980eaf1-b1de-476e-a2f0-89b8a1fecbeb.jpeg
OCNE. Satélite 17.  Magnificat;Sala de Cámara;2025-04-28;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-satelite-17-magnificat;"4Frequencies Carmen Gurriarán Gloria Londoño Sopranos Marta Caamaño Marta de Andrés Mezzosopranos Ángel Rodríguez Fernando Cobo Tenores Joseba Carril Jaime Carrasco Bajos Felipe López Órgano
Obras de Arvo Pärt, Javier Busto y Tomás Luis de Victoria, entre otros";12 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-satelite-17-magnificat/@@images/21645030-a494-48bf-9b90-e790b896dbb4.jpeg
Impacta. Lang Lang;Sala Sinfónica;2025-04-29;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/impacta-lang-lang;Lang Lang, piano Programa: Faure Pavana Schumann Kreisleriana, Op. 16 Chopin Mazurkas: Op. 7 Nr. 3 Op. 17 Nr. 1, 2, 4 Op. 24 Nr. 2, 4 Op. 30 Nr. 3, 4 Op. 33 Nr. 3, 4, 2 Op. 59 Nr. 3 Chopin Polonesa en F# menor, Op. 44 Lang Lang;No disponible;https://www.auditorionacional.mcu.es/es/programacion/impacta-lang-lang/@@images/b77661fe-0cfb-47c4-8fef-4a23cf38caad.jpeg
CNDM. Nevermind;Sala de Cámara;2025-04-29;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-nevermind-1;Nevermind Programa Élisabeth Jacquet de La Guerre (1665-1729) Sonata en trío n.º 3 en re mayor (ca. 1695) Jacques-Martin Hotteterre (1673-1763) Preludio en sol menor, de L’art de préluder, op. 7 (1719) É. Jacquet de La Guerre Sonata en trío n.º 1 en sol menor (ca. 1695) Michel Pignolet de Montéclair (1667-1737) De Premier concert (Concerts pour la flûte traversière avec la basse chiffrée, 1724) Les tourterelles La Florentine François Couperin (1668-1733) Preludio en mi menor, de Pièces de basse de viole avec la basse chiffrée (1728) Sonade de La Françoise (Les nations, 1726) É. Jacquet de La Guerre Preludio de la Suite en re menor (Les pièces de clavecin, premier livre, 1687) Sonata para violín y clave con viola da gamba obligada en re menor (ca. 1707) Sonata en trío n.º 2 en si bemol mayor (ca. 1695);28, 21 y 14 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-nevermind-1/@@images/ede8bbe7-fb46-468d-88ec-e171911f20bc.jpeg
Excelentia. Schumann ‘Renana’ & Violín Tchaikovsky;Sala Sinfónica;2025-04-30;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-schumann-2018renana2019-violin-tchaikovsky;"Orquesta Clásica Santa Cecilia
Kynan Johns, director
Liya Petrova, violín
Tchaikovsky Romeo y Julieta, obertura fantasía Concierto para violín y orquesta
Schumann
Sinfonía núm 3 ‘Renana’";78, 74, 72, 68, 56, 52, 48, 46 y 42 €VENTA de ABONOS EXCELENTIATEMPORADA 2024/2025;https://www.auditorionacional.mcu.es/es/programacion/excelentia-schumann-2018renana2019-violin-tchaikovsky/@@images/7145176b-f233-4306-a563-3baec29829d5.jpeg
Ibermúsica.  Philharmonique de Radio France;Sala Sinfónica;2025-05-05;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-philharmonique-de-radio-france;"
Philharmonique de Radio France Mikko Franck, dirección Beatrice Rana, piano
Chaikovski Concierto para piano en Si bemol menor op.23 Debussy Preludio a la siesta de un fauno Debussy La mer";157, 124, 108, 93, 63, 55 y 35 €;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-philharmonique-de-radio-france/@@images/604572c2-fe39-4a66-98f9-0bc05b45c4e8.jpeg
OCNE. Satélite 18. La Luz Refractada;Sala de Cámara;2025-05-06;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-satelite-18-la-uz-refractada;Diverso Kremena Gancheva Violín Carlos Casadó Clarinete Joaquín Arias Viola Mireya Peñaroja Violonchelo Ricardo Ali Piano Franz Schmidt Quinteto con clarinete núm. 2 en Si bemol mayor Jennifer Higdon Light Refracted, para clarinete, violín, viola, violonchelo y piano;12 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-satelite-18-la-uz-refractada/@@images/d511d45c-91c7-43e2-be05-ea690216e5e9.jpeg
La Filarmónica. Sinfonía del Nuevo Mundo;Sala Sinfónica;2025-05-06;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/la-filarmonica-sinfonia-del-nuevo-mundo-2;Orquesta Sinfónica de Galicia Jan Lisiecki, piano Roberto González-Monjas, director J. Sibelius Pan y Eco, Op. 53 F. Chopin Concierto para piano núm. 1 en mi menor, Op. 11 A. Dvo?ák Sinfonía núm. 9 en mi menor, Op. 95 “del nuevo mundo”;98, 79, 64, 58, 54, 44, 36 y 33 €;https://www.auditorionacional.mcu.es/es/programacion/la-filarmonica-sinfonia-del-nuevo-mundo-2/@@images/3179c7e2-a379-432c-9a76-e5d41c3634fb.jpeg
OJEM. Concierto del Día de Europa;Sala Sinfónica;2025-05-07;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ojem-concierto-del-dia-de-europa;Orquesta Juvenil Europea de Madrid Coro Sinfónico OJEM Orquestas y Coros del Liceo Francés de Madrid Coro “Europa eres tú” Dirección: Adriana Tanus;28, 25, 23, 18, 15, 12 y 9 €;https://www.auditorionacional.mcu.es/es/programacion/ojem-concierto-del-dia-de-europa/@@images/cb8210cd-9d82-4e56-b590-80ed15917e3e.jpeg
CNDM. Cuarteto Gerhard & Judith Jáuregui;Sala de Cámara;2025-05-07;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-cuarteto-gerhard-judith-jauregui;Cuarteto Gerhard, integrado por: Lluis Castán Cochs, violín Judit Bardolet Vilaró, violín Miquel Jordà Saún, viola Jesús Miralles Roger, violoncelo Judith Jáuregui, piano Programa Franz Liszt (1811-1886) Consolations, S 172 (1849-1850) Piotr Ilich Chaikovski (1840-1893) Cuarteto de cuerda n.º 1 en re mayor, op. 11 (1871) Amy Beach (1867-1944) Quinteto para piano y cuerda en fa sostenido menor, op. 67 (1907);28, 21 y 14 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-cuarteto-gerhard-judith-jauregui/@@images/d744c640-5db6-4b54-96e1-fa9b3085bbf6.jpeg
Filarmonía de Madrid. Beethoven: Sinfonia Nº9;Sala Sinfónica;2025-05-08;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/filarmonia-de-madrid-beethoven-sinfonia-no9;"
Orquesta y Coro Filarmonía Participativos Filarmonía Rafael Albiñana, director de Coro Pascual Osa, director musical I PARTE Beethoven: Sinfonía nº 1en do mayor, Op. 21 II PARTE Beethoven: Sinfonía nº 9, Op. 125 ‘Coral’";56, 49, 41, 32 y 28 €;https://www.auditorionacional.mcu.es/es/programacion/filarmonia-de-madrid-beethoven-sinfonia-no9/@@images/564ce907-504f-4fa2-ab8a-eb05617b4e40.png
OCNE. Sinfónico 22;Sala Sinfónica;2025-05-09;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3;"
Orquesta y Coro Nacionales de España Jordi Bernàcer Director Piotr Becza?a Tenor
Franz Liszt Tasso, lamento y triunfo S.96 Pilar Jurado La tumba de Antígona, para orquesta y coro femenino* Johannes Brahms Rinaldo, op. 50, para tenor, coro masculino y orquesta * Estreno absoluto. Obra encargo de la Orquesta y Coro Nacionales de España";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3/@@images/ab195926-b731-42d5-8bf4-5470799ef19e.jpeg
CNDM. Miguel Zenón Quartet;Sala de Cámara;2025-05-09;20:00:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-miguel-zenon-quartet;Miguel Zenón Quartet Miguel Zenón, saxo alto Luis Perdomo, piano Hans Glawischnig, contrabajo Henry Cole, batería;36, 27 y 18 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-miguel-zenon-quartet/@@images/ef3b4d7d-9483-4e17-9bc6-5908dcd53a02.jpeg
Ibermúsica. Gustavo Dudamel y London Symphony Orchestra;Sala Sinfónica;2025-05-09;22:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-gustavo-dudamel-y-london-symphony-orchestra;"London Symphony Orchestra Gustavo Dudamel, dirección
Mozart Sinfonía núm. 41 “Júpiter” Mahler Sinfonía núm. 1 “Titán”";220, 180, 160, 145, 90, 80 y 50 €;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-gustavo-dudamel-y-london-symphony-orchestra/@@images/cd3784da-c704-42d2-9059-a38b2f27f41d.jpeg
AEMBOES / Madrid Sinfónica Décimo Arte. Planetas;Sala Sinfónica;2025-05-10;12:00:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/aemboes-madrid-sinfonica-decimo-arte-planetas;"Madrid Sinfónica Décimo Arte
Coro Semicírculo de la Escuela Técnica Superior de Ingenieros Industriales (UPM)
Director: Alberto G. López I R.STRAUSS (1864-1949) Así habló Zarathustra, op. 30 Einleitung, oder Sonnenaufgang (Introducción, Amanecer) J.STRAUSS II (1825-1899) El Danubio Azul, op. 314 V. ÁLAMO (1980) C?nstellati? II G.HOLST (1874-1934) Los planetas, op. 32";De 25 a 50 €;https://www.auditorionacional.mcu.es/es/programacion/aemboes-madrid-sinfonica-decimo-arte-planetas/@@images/a3b77ecb-ad03-43a1-8866-48a93c5c30a0.jpeg
OCNE. Sinfónico 22;Sala Sinfónica;2025-05-10;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3;"
Orquesta y Coro Nacionales de España Jordi Bernàcer Director Piotr Becza?a Tenor
Franz Liszt Tasso, lamento y triunfo S.96 Pilar Jurado La tumba de Antígona, para orquesta y coro femenino* Johannes Brahms Rinaldo, op. 50, para tenor, coro masculino y orquesta * Estreno absoluto. Obra encargo de la Orquesta y Coro Nacionales de España";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3/@@images/ab195926-b731-42d5-8bf4-5470799ef19e.jpeg
OCNE. Sinfónico 22;Sala Sinfónica;2025-05-11;11:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3;"
Orquesta y Coro Nacionales de España Jordi Bernàcer Director Piotr Becza?a Tenor
Franz Liszt Tasso, lamento y triunfo S.96 Pilar Jurado La tumba de Antígona, para orquesta y coro femenino* Johannes Brahms Rinaldo, op. 50, para tenor, coro masculino y orquesta * Estreno absoluto. Obra encargo de la Orquesta y Coro Nacionales de España";40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-sinfonico-22-3/@@images/ab195926-b731-42d5-8bf4-5470799ef19e.jpeg
Orquesta Camerata Musicalis. Mucho Más que un Concierto. Beethoven;Sala de Cámara;2025-05-11;11:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/orquesta-camerata-musicalis-mucho-mas-que-un-concierto-beethoven;Orquesta Camerata Musicalis Edgar Martín Jiménez, director L. v. Beethoven Sinfonía nº 8;37’50,  29’50,  23’50 y  18’50 €;https://www.auditorionacional.mcu.es/es/programacion/orquesta-camerata-musicalis-mucho-mas-que-un-concierto-beethoven/@@images/73d07757-3104-4aef-8a67-058d0c3eaa0e.jpeg
CNDM. Nereydas;Sala Sinfónica;2025-05-11;18:00:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-nereydas-1;"
NEREYDAS JAVIER ULISES ILLÁN, director NATALIE PÉREZ, mezzosoprano (Didone) FEDERICO FIORIO, sopranista (Enea) ROBERTA MAMELI, soprano (Selene) ZACHARY WILDER, tenor (Iarba, Nettuno) NATALIA LABOURDETTE, soprano (Araspe) Programa Baldassare Galuppi (1706-1785) Didone abbandonata ø+ (1740 ) ø+ Recuperación histórica, estreno en tiempos modernos En colaboración con el ICCMU";50, 40, 32, 24 y 18 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-nereydas-1/@@images/0b292ff5-0137-4b8e-bf04-a95bedfd8c7a.jpeg
Ibermúsica. Gustavo Dudamel y London Symphony Orchestra;Sala Sinfónica;2025-05-12;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-gustavo-dudamel-y-london-symphony-orchestra-1;"
London Symphony Orchestra Gustavo Dudamel, dirección Marina Rebeka, soprano Programa STRAUSS Don Juan RAVEL Scheherezade RAVEL Rapsodia Española STRAUSS El caballero de la rosa, suite";220, 180, 160, 145, 90, 80 y 50 €;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-gustavo-dudamel-y-london-symphony-orchestra-1/@@images/e72ca652-a22b-4ad4-883f-36c13651a80a.jpeg
CNDM. Concerto De’ Cavalieri & Samuel Mariño;Sala de Cámara;2025-05-13;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-concerto-de2019-cavalieri-samuel-marino;"
CONCERTO DE’ CAVALIERI SAMUEL MARIÑO, Sopranista
Programa George Frideric Haendel (1685-1759) ‘Un pensiero nemico di pace’, de Il trionfo del Tempo e del Disinganno, HWV 46a (1707) Alessandro Scarlatti (1660-1725) ‘Crudel, tiranno amore’, de la cantata Quella pace gradita, H 610 Antonio Vivaldi (1678-1741) Concerto da camera en re menor, RV 96 Nicola Porpora (1686-1768) ‘Se morrai, per me chi resta’, de Deianira, Iole ed Ercole (1711) A. Vivaldi ‘Mi stringerai, sì, sì’, de la cantata Lungi dal vago volto, RV 680 G. F. Haendel ‘Lascia omai le brune vele’, de Il delirio amoroso, HWV 99 (1707 ) Pietro Giuseppe Gaetano Boni (?-ca.1750 ) ‘Costanza nel soffrir’, de Tito Manlio (1720) Alessandro Stradella (1639-1682) Sonata a tre en la menor, McC 20 A. Vivaldi ‘Ardi, svena, impiaga, atterra’, de la cantata Sorge vermiglia in ciel la bella Aurora, RV 667 G. F. Haendel ‘Se un dì m’adora’, de la cantata Mi palpita il cor, HWV 132b (d. 1717)";28, 21 y 14 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-concerto-de2019-cavalieri-samuel-marino/@@images/410c2979-5689-4f97-8a59-8b34a66f7879.jpeg
Excelentia. Clásicos con El Orfeón Donostiarra;Sala Sinfónica;2025-05-13;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-1;"
Orfeón Donostiarra
Orquesta Clásica Santa Cecilia
José Antonio Sainz Alfaro, director
Verdi La Forza del destino, obertura
Nabucco obertura va pensiero
Händel Zadok the priest
Brahms La Canción del destino
Rossini Stabat Mater, Amen. In sempiterna saecula
Wagner Los maestros cantores de Núremberg, obertura
Tannhäuser, Coro de pregrinos
Orff O fortuna Carmina Burana
Mascagni Cavallería Rusticana, intermezzo
Borodin Danzas Polovtsianas, El príncipe Igor
Tchaikovsky Obertura 1812
";98, 78, 68, 58 y 48 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-1/@@images/3094219b-8e5e-468c-91e6-c6a0310786f6.jpeg
OCNE. Focus 01;Sala Sinfónica;2025-05-16;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/ocne-focus-01;Orquesta Nacional de España Diego Martin-Etxebarria Director Ambroise Thomas Obertura de Mignon Miquel Marqués Sinfonía núm.1 en Si bemol mayor María Rodrigo Becqueriana (preludio, escena y vals) Julio Gómez Maese Pérez el organista;12 €;https://www.auditorionacional.mcu.es/es/programacion/ocne-focus-01/@@images/3e723c7f-1351-409f-a0ba-4a4107ac407c.jpeg
Fundación Scherzo. Khatia Buniatishvili;Sala Sinfónica;2025-05-17;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/fundacion-scherzo-khatia-buniatishvili-1;"Khatia Buniatishvili, piano
Programa por determinar";75, 60, 45 y 32 €;https://www.auditorionacional.mcu.es/es/programacion/fundacion-scherzo-khatia-buniatishvili-1/@@images/1853d7ad-efa3-483c-ab14-9f75f35d6a9e.jpeg
AEMBOES / Madrid Sinfónica Décimo Arte. Falla y Olé;Sala de Cámara;2025-05-17;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/aemboes-madrid-sinfonica-decimo-arte-falla-y-ole;Madrid Sinfónica Décimo Arte Director: Alberto G. López I DE FALLA (1876-1946) El Amor Brujo, 1915 II GRANADOS (1867-1916) Goyescas, intermedio ÁLVAREZ ALONSO (1867-1903) Suspiros de España ALBÉNIZ (1860-1909) Iberia (selección) MARQUINA NARRO (1873-1948) España Cañí;38, 35, 33, 29 y 25 €;https://www.auditorionacional.mcu.es/es/programacion/aemboes-madrid-sinfonica-decimo-arte-falla-y-ole/@@images/d0a5ead0-e459-4a09-bbb8-5f90b0ff1940.jpeg
ORCAM. Sinfónico IX. Una Música Solemne;Sala Sinfónica;2025-05-20;19:30:00+02:00;https://www.auditorionacional.mcu.es/es/programacion/orcam-sinfonico-ix-una-musica-solemne;"

Orquesta y Coro de la Comunidad de Madrid Coro del Teatro de la Zarzuela Anna Denis, SOPRANO Alexandra Tarniceru, SOPRANO Robert Murray, TENOR Josep Vila i Casañas, DIRECTOR DE CORO Antonio Fauró, DIRECTOR DE CORO Paul McCreesh, DIRECTOR

Hubert Parry Blest pair of sirens +

Felix Mendelssohn Sinfonía nº2 en si bemol mayor, op. 52 ”Lobgesang”

+ Primera vez ORCAM
";36, 28, 23 y 15 €;https://www.auditorionacional.mcu.es/es/programacion/orcam-sinfonico-ix-una-musica-solemne/@@images/c18c4380-f9f5-42f8-95b1-b17175f5532d.jpeg
